race_id,course,course_id,date,off_time,distance,race_class,type,age_band,prize,field_size,going,surface,horse_id,horse,age,sex,trainer,trainer_id,trainer_location,trainer_rtf,owner,owner_id,lbs,ofr,rpr,ts,jockey,jockey_id,last_run,form,current_odds,comment,spotlight,quotes,number,draw,past_results_flags,silk_url,dist_y,mean_speed_figure,last_speed_figure,best_speed_figure_at_distance,best_speed_figure_at_track,avg_finishing_position,avg_ovr_btn,avg_finishing_position_going,avg_ovr_button_on_going,best_speed_figure_on_course_going_distance,last_speed_figure_on_going_distance,jockey_win_percentage_at_distance,trainer_win_percentage_at_distance,horse_ae_at_distance,horse_win_percentage_at_distance,trainer_21_days_win_percentage,jockey_21_days_win_percentage,trainer_win_percentage_at_course,trainer_avg_ovr_btn_at_course,trainer_avg_finishing_position_at_course,benter_proba,ensemble_proba,predicted_winner,mlp_proba,rf_proba,xgboost_proba
rac_11707956,Thirsk,crs_2080,2025-08-29 00:00:00,4:38,1m6f,Class 4,Flat,3yo+,"£5,234",5,Good,Turf,hrs_44166220,Scarlet Moon,3,gelding,Archie Watson,trn_290484,"Upper Lambourn, W Berks",34.0,Arbib Bloodstock Partnership,own_1430392,135,82,82,68,Luke Morris,jky_254571,30,111971,3.75,Showed he can do it on turf in 3yo handicap at Sandown latest; that form looks solid,"3-3 on AW and came good at the sixth time of asking on turf in 1m6f 3yo handicap at Sandown (good) last month; a couple from that race were placed in a competitive event at Southwell since, suggesting the Sandown form is solid.","""[]""",3,3,"""[\""D\""]""",https://www.rp-assets.com/svg/8/9/5/357598.svg,3080,17.89750118945033,17.493290925355332,17.62458147478603,0,0.263157894736842,0.238095238095238,6.5,0.1221374045801526,0,16.6362971819676,0.15,0.13,2.62,0.67,13.16,11.11,0,0,0,0.7822116780501263,0.6741760850635454,0,0.6272041066919225,0.5925347753731889,0.4835995137691498
rac_11707891,Salisbury,crs_1352,2025-08-29 00:00:00,7:43,1m6f44y,Class 5,Flat,3yo+,"£4,580",13,Good,Turf,hrs_48789076,Sawgrass,4,filly,Hughie Morrison,trn_96336,"East Ilsley, Berks",25.0,Arbib Bloodstock Partnership,own_1430392,138,66,78,65,Hollie Doyle,jky_278085,72,72312,5,Progressed well this year and might have been ready for a break when beaten last time,Much improved since sent beyond 1m2f and perhaps ready for a break when turned over at prohibitive odds in a three-runner race at Lingfield (2m) in June; has an 8lb higher mark to deal with now but could still have improvement in her; all turf runs on good or faster.,"""[{\""date\"": \""2025-06-11\"", \""horse\"": \""Sawgrass\"", \""horse_id\"": \""hrs_48789076\"", \""race\"": \""Download The At The Races App Handicap\"", \""race_id\"": \""rac_11636612\"", \""course\"": \""Lingfield\"", \""course_id\"": \""crs_806\"", \""distance_f\"": \""14\"", \""distance_y\"": \""3080\"", \""quote\"": \""At home back in March Sawgrass worked just like that and when she ran at Brighton first time we were disappointed. Everything fell right for her today and it was the best ground she has run on. I didn't get her until the end of last year and luckily the owners just said, 'We want to get a win with her, so take as much time as you like'. The jockey [David Probert] said he felt like he was starting the race all over again at the top of the hill ? she filled her lungs up and off she went - Hughie Morrison, trainer.\""}]""",4,0,"""[\""BF\"", \""D\""]""",https://www.rp-assets.com/svg/8/9/5/357598.svg,3124,18.38019500374027,16.719657174453967,18.52979006376766,0,0.333333333333333,0.4,2,0.6666666666666666,0,18.52979006376766,0.11,0.15,3.5,1,20,14.29,0,0,0,0.8367299608582709,0.7069307800521912,0,0.7985335991619066,0.6010336519636614,0.4002094864845276
rac_11707891,Salisbury,crs_1352,2025-08-29 00:00:00,7:43,1m6f44y,Class 5,Flat,3yo+,"£4,580",13,Good,Turf,hrs_46109441,Navalanche,3,gelding,Ed Walker,trn_215334,"Upper Lambourn, Berks",56.0,Thurloe Thoroughbreds Lv,own_1359188,127,64,69,49,Tom Marquand,jky_281841,77,57648,15,Not been that threatening in either of his handicaps but it's still early days,"Switched to turf for his two handicaps and wasn't that threatening at Haydock (1m3f, good to firm) and Sandown (1m6f, good); still early days.","""[]""",9,0,"""[]""",https://www.rp-assets.com/svg/7/9/7/339797.svg,3124,17.937942995284956,17.058230596262696,17.933619878460025,0,0.166666666666667,0.091743119266055,8,0.0930232558139534,0,17.933619878460025,0.08,0.13,0,0,11.25,9.09,0,0,0,0.13211701670313128,0.16848092280768162,0,0.14247931898240762,0.21721340519083138,0.08316534012556076
rac_11707891,Salisbury,crs_1352,2025-08-29 00:00:00,7:43,1m6f44y,Class 5,Flat,3yo+,"£4,580",13,Good,Turf,hrs_32808916,Ikigai Star,5,gelding,Charlie Longsdon,trn_167940,"Chipping Norton, Oxfordshire",100.0,The Ikigai Partnership,own_1368696,141,69,70,15,Charles Bishop,jky_268881,24,58687,15,0-7 on the Flat after coming up well short at Newbury last time (behind Taritino),Three-time hurdle winner who is now 0-7 on the Flat after coming up well short at Newbury last time (behind Taritino).,"""[]""",3,0,"""[]""",https://www.rp-assets.com/svg/4/7/1/342174.svg,3124,14.393747889252255,13.584117032392896,15.566394543087544,0,0.208333333333333,0.133333333333333,3.363636363636364,0.094017094017094,0,15.53051527993389,0.04,0.11,0,0,9.09,11.69,14.29,0.1761006289308176,4,0.10256372167560891,0.2156937746167032,0,0.13489839429226216,0.3395503197912397,0.19995072484016418
rac_11707891,Salisbury,crs_1352,2025-08-29 00:00:00,7:43,1m6f44y,Class 5,Flat,3yo+,"£4,580",13,Good,Turf,hrs_47004510,Solar Pass,3,filly,Andrew Balding,trn_140445,"Kingsclere, Hants",70.0,Kingsclere Racing Club,own_658340,133,70,73,66,Jason Watson,jky_288666,18,14282,5,Best handicap runs at 1m3f but gives the impression that she'll stay well,"Runner-up in two of her four handicaps, those competitive shows coming at about 1m3f; gives the impression that she'll stay well.","""[]""",5,0,"""[]""",https://www.rp-assets.com/svg/5/8/5/164585.svg,3124,18.881090686953176,16.989727556945063,0,0,0.294117647058824,0.384615384615385,8,0.2,0,0,0.18,0.17,0,0,10.2,12.5,0,0,0,0.5046479659619822,0.6094404325040528,0,0.9164452498498216,0.6757921062312552,0.648402750492096
rac_11707891,Salisbury,crs_1352,2025-08-29 00:00:00,7:43,1m6f44y,Class 5,Flat,3yo+,"£4,580",13,Good,Turf,hrs_31344250,As Fast As Wind,5,mare,Daisy Hitchins,trn_371358,"Sherborne, Dorset",,Simonell Racing,own_1407440,132,60,70,63,Millie Wonnacott(5),jky_295056,10,70695,19,Not beaten all that far over 1m3f on the AW last time and that was after a lengthy break,0-21 under both codes; wasn't beaten all that far over 1m3f on the AW last time and that was after a lengthy break; possibilities if building on that.,"""[]""",6,0,"""[]""",https://www.rp-assets.com/svg/0/6/8/351860.svg,3124,17.169035792874883,17.682856814789297,0,0,0.185185185185185,0.0938967136150235,6,0.1151079136690647,0,0,0,0.5,0,0,7.69,7.69,0,0,0,0.6293959283750229,0.4852461255267785,0,0.48866955189598454,0.3635178846711635,0.28002864122390747
rac_11707891,Salisbury,crs_1352,2025-08-29 00:00:00,7:43,1m6f44y,Class 5,Flat,3yo+,"£4,580",13,Good,Turf,hrs_30175705,Kotari,6,gelding,Gary & Josh Moore,trn_372564,"Lower Beeding, W Sussex",50.0,Heart Of The South Racing 134,own_1346496,142,70,78,71,Ashley Lewis(7),jky_312621,32,90473,5,"Continues to flatter to deceive, as when third at Yarmouth last time","Completed a 1m2f/1m4f hat-trick in 2024; should be well handicapped but continues to flatter to deceive, as when third at Yarmouth last time where he travelled well but found little; on the plus side, rain would be welcomed.","""[]""",2,0,"""[\""C\""]""",https://www.rp-assets.com/svg/4/2/6/336624.svg,3124,16.42558843444114,17.537181303116146,17.6894335096367,16.25837797885517,0.138888888888889,0.0823045267489712,4.166666666666667,0.2,0,17.6894335096367,0,0.04,0,0,11.29,15.38,0,0,0,0.2880651031018919,0.4197200650338497,0,0.3067609258120923,0.5438716437300379,0.600209653377533
rac_11707891,Salisbury,crs_1352,2025-08-29 00:00:00,7:43,1m6f44y,Class 5,Flat,3yo+,"£4,580",13,Good,Turf,hrs_49850500,Praying For Time,3,filly,Chris Down,trn_23814,"Cullompton, Devon",,N Tucker,own_1256932,122,59,69,15,Gina Mangan,jky_262767,64,5440,51,"0-4; now kicking off for a third yard after changing hands in July for 1,000gns","Well beaten in four races (the latest a handicap) and now kicking off for a third yard after changing hands in July for 1,000gns.","""[]""",12,0,"""[]""",https://www.rp-assets.com/svg/3/3/2/314233.svg,3124,18.03162268541724,16.8118600030567,0,0,0.166666666666667,0.0404040404040404,4,0.0481927710843373,0,0,0.12,0,0,0,14.29,14,0,0,0,0.035319955312274935,0.1264492029093971,0,0.011476517122590372,0.2378564787316509,0.05891963467001915
rac_11707891,Salisbury,crs_1352,2025-08-29 00:00:00,7:43,1m6f44y,Class 5,Flat,3yo+,"£4,580",13,Good,Turf,hrs_36999942,Grey Owl,5,gelding,Emma Lavelle,trn_118044,"Ogbourne Maizey, Wilts",75.0,W H Simpson,own_738932,127,55,76,68,Tommie Jakes(5),jky_307032,8,43243,5.5,Last year's winner who looked unlucky on the AW last week,Gained his only career win in this 12 months ago when 3lb lower and perhaps unlucky not to have won last week at Lingfield (2m AW) given the trouble he found in running; good or quicker ground might be ideal but effective on good to soft.,"""[]""",10,0,"""[\""BF\"", \""CD\""]""",https://www.rp-assets.com/svg/b/3/3/184733b.svg,3124,18.119990646560325,16.343843843843846,20.01787447109456,18.67112975763805,0.3125,0.192307692307692,4.4,0.1092896174863388,0,17.513882190099633,0.2,0.07,0.9,0.2,13.04,13.11,11.11,0.0636042402826855,5,0.8949345594198684,0.7693304115380051,1,0.8502809357791633,0.6461351592760831,0.6666998267173767
rac_11707891,Salisbury,crs_1352,2025-08-29 00:00:00,7:43,1m6f44y,Class 5,Flat,3yo+,"£4,580",13,Good,Turf,hrs_13368201,Wilderness,10,mare,Seamus Mullins,trn_64233,"Wilsford-Cum-Lake, Wilts",75.0,S Mullins Racing Club,own_901072,126,54,73,45,J F Egan,jky_7368,3,68265,29,Beaten 5l into second at Lingfield three runs back and offered nothing since,Long time since she won a race; beaten 5l into second at Lingfield three runs back and offered nothing since.,"""[{\""date\"": \""2020-07-11\"", \""horse\"": \""Wilderness\"", \""horse_id\"": \""hrs_13368201\"", \""race\"": \""Leopardstown Handicap (Div I)\"", \""race_id\"": \""rac_9910667\"", \""course\"": \""Leopardstown\"", \""course_id\"": \""crs_4862\"", \""distance_f\"": \""12\"", \""distance_y\"": \""2640\"", \""quote\"": \""Wilderness was in good form coming into today and I thought the step up in trip would probably suit her. She loves bowling away in front and she quickened up well turning into the straight and toughed it out well the last half furlong - Ben Coen, rider\""}, {\""date\"": \""2020-06-19\"", \""horse\"": \""Wilderness\"", \""horse_id\"": \""hrs_13368201\"", \""race\"": \""MansionBet's Get Paid As A Winner Handicap (Div I)\"", \""race_id\"": \""rac_9885096\"", \""course\"": \""Gowran Park\"", \""course_id\"": \""crs_4784\"", \""distance_f\"": \""9.5\"", \""distance_y\"": \""2080\"", \""quote\"": \""I had a bad draw but she pinged the gates for me so I let her roll away in front. I kicked turning in and she got a bit lonely in the last furlong on her own but she did it well in the end. If another one came to her [late on] she probably would have gone on, I hope she would have anyway - Ben Coen, rider of Wilderness\""}]""",11,0,"""[\""CD\""]""",https://www.rp-assets.com/svg/8/6/2/225268.svg,3124,16.755503160826144,16.468975697190153,18.36475368381201,18.36475368381201,0.185185185185185,0.0598802395209581,6.8,0.05420054200542,0,17.268682827294192,0.12,0.05,1.54,0.09,11.11,16.67,18.75,0.0880572372041827,4.5,0.26431368348209094,0.25911080509422657,0,0.03912971482895132,0.29140511907788796,0.14161716401576996
rac_11707891,Salisbury,crs_1352,2025-08-29 00:00:00,7:43,1m6f44y,Class 5,Flat,3yo+,"£4,580",13,Good,Turf,hrs_42615769,The Dark Baron,3,gelding,Kathy Turner,trn_382518,"Sigwells, Somerset",,R J Manning,own_58896,114,51,72,58,Laura Coughlan(3),jky_286323,0,69090,41,Disappointing maiden on the Flat in Ireland; well held over hurdles on British debut,Disappointing maiden on the Flat in Ireland (seven starts); well held over hurdles on British debut.,"""[]""",13,0,"""[]""",https://www.rp-assets.com/svg/4/2/7/14724.svg,3124,17.548621545241744,17.1875,0,0,0.1,0.078740157480315,10.8,0.0766283524904214,0,0,0.08,0,0,0,0,10,0,0,0,0.0380426673505531,0.1734632321167196,0,0.15855909076320612,0.32308637789488853,0.06054414436221123
rac_11707891,Salisbury,crs_1352,2025-08-29 00:00:00,7:43,1m6f44y,Class 5,Flat,3yo+,"£4,580",13,Good,Turf,hrs_29918658,Taritino,5,gelding,Joe Tickle,trn_263574,"Stoodleigh, Devon",67.0,Duckhaven Stud,own_159280,142,70,75,42,Rossa Ryan,jky_287232,24,60852,7,Knows how to win and a solid enough run in defeat at Newbury latest,"1m4f/1m6f hat-trick last year and went in again over hurdles this April; solid enough run in defeat at Newbury latest (1m4f, good to firm; won on soft) and looks a key player under Rossa Ryan.","""[{\""date\"": \""2024-06-07\"", \""horse\"": \""Taritino\"", \""horse_id\"": \""hrs_29918658\"", \""race\"": \""Betting.Bet Free Horse Racing Tips Handicap (Bath Summer Stayers' Series Qualifier)\"", \""race_id\"": \""rac_11283987\"", \""course\"": \""Bath\"", \""course_id\"": \""crs_130\"", \""distance_f\"": \""14\"", \""distance_y\"": \""3080\"", \""quote\"": \""Joe (Tickle) said Taritino needs a bit of daylight and if he doesn't jump he can be tricky but he did jump. To be fair he was very free, I managed to get two breathers into him but when the other horse came alongside he lit me up again. It was a good effort considering. He'll probably get 2m - Hollie Doyle, jockey, speaking to Sky Racing.\""}]""",1,0,"""[\""C\"", \""D\""]""",https://www.rp-assets.com/svg/0/2/8/39820.svg,3124,15.467609164819102,17.152431421446384,18.27275743197708,18.510364830336385,0.25,0.120481927710843,6.125,0.146788990825688,0,18.27275743197708,0.33,0.12,0.98,0.25,12,9.88,13.33,0.0794701986754966,4.566666666666666,0.1261744223496665,0.36963749509058064,0,0.6298528604099289,0.5596299940509052,0.5906572937965393
rac_11707891,Salisbury,crs_1352,2025-08-29 00:00:00,7:43,1m6f44y,Class 5,Flat,3yo+,"£4,580",13,Good,Turf,hrs_27206690,Balgowan,6,gelding,Seamus Mullins,trn_64233,"Wilsford-Cum-Lake, Wilts",75.0,Mrs Kate Kenyon,own_1305488,128,56,72,0,George Downing,jky_266355,25,421633,13,Only 1-25 but for one who stays 2m it was a good effort in defeat over 1m4f at last time,"Only 1-25 but for one who stays 2m it was a good effort in defeat over 1m4f at Lingfield last time, especially as that race wasn't run to suit; effective on good to soft but softer could be troublesome.","""[]""",8,0,"""[]""",https://www.rp-assets.com/svg/2/7/3/326372.svg,3124,16.3835917360832,15.553199010250973,17.75409583192357,16.8179065132501,0.333333333333333,0.333333333333333,5.111111111111111,0.0605042016806722,16.8179065132501,17.632983468179376,0.08,0.05,0,0,11.11,12.5,18.75,0.0880572372041827,4.5,0.08089991153392727,0.23503454326306084,0,0.4455190069713825,0.32207611383318663,0.6283876299858093
rac_11707891,Salisbury,crs_1352,2025-08-29 00:00:00,7:43,1m6f44y,Class 5,Flat,3yo+,"£4,580",13,Good,Turf,hrs_22797670,Sweet Nightingale,8,mare,Polly Gundry,trn_180468,"Ottery St Mary, Devon",,Sweet Nightingale Partnership,own_1241468,130,58,72,43,William Carver,jky_291957,36,67545,29,Not sure what she achieved in her best run of this season; worth taking on,"Winning hurdler in 2022 and missed all of 2023 and 2024; penultimate effort when a close fourth at Chepstow (1m4f) offered some encouragement, though only five ran; opposable, especially with rain around.","""[]""",7,0,"""[]""",https://www.rp-assets.com/svg/c/7/6/310367c.svg,3124,14.566100752325504,15.81877729257642,13.606920262946792,17.061995746231077,0.185185185185185,0.116279069767442,4.375,0.1049180327868852,0,13.606920262946792,0.09,0,0,0,11.11,9.61,16.67,0.1839080459770115,3.5,0.00885235961303268,0.13481724130072603,0,0.05676710691816935,0.2629442711540665,0.1934080421924591
rac_11729003,Wexford,crs_5226,2025-08-29 00:00:00,5:03,2m190y,,Hurdle,4yo+,"€5,900",14,Yielding,Turf,hrs_39848697,Targa Flavio,6,gelding,Ross O'Sullivan,trn_227025,"Kilcullen, Co Kildare",59.0,John N Place,own_447472,167,98,102,82,Shane Markey(7),jky_305790,318,5024,7,Top-weight respected but may just need this comeback run,"Steady improvement in handicaps last autumn, including chasing home a clear winner at Listowel and final start at Punchestown, staying on fourth over 2m (good); top-weight respected and less-exposed than many but may just need this comeback run.","""[]""",1,,"""[]""",https://www.rp-assets.com/svg/8/6/8/111868.svg,3710,12.581667577955736,14.00159108989658,14.040808225766776,0,0.142857142857143,0.0409836065573771,10,0.1052631578947368,0,14.040808225766776,0,0.08,0,0,8.03,8.33,0,0,0,0.08237373509402379,0.2556269637740621,0,0.9414175885220594,0.35537239900433765,0.23140648007392883
rac_11729003,Wexford,crs_5226,2025-08-29 00:00:00,5:03,2m190y,,Hurdle,4yo+,"€5,900",14,Yielding,Turf,hrs_34282073,Didyouseethelight,8,gelding,Miss J M Lee,trn_279360,"Ballingarry, Co Limerick",,Con Donegan,own_1210552,143,74,89,0,Calum Hogan(7),jky_307422,628,7,67,Pulled up on handicap debut at Cork when last seen in December 2023,"Nothing at huge prices in maidens, pulled up after never going well on handicap debut at Cork when last seen in December 2023.","""[]""",14,,"""[]""",https://www.rp-assets.com/svg/8/3/6/302638.svg,3710,12.10688926157992,12.657194185856609,0,0,0.0882352941176471,0.0132450331125828,0,0,0,0,0.43,0,0,0,9.09,8.24,7.14,0.0302343159486016,5.5,5.972466068078887e-05,0.08222571455861508,0,0.0002022613662829297,0.18024242424242426,0.02159268967807293
rac_11729003,Wexford,crs_5226,2025-08-29 00:00:00,5:03,2m190y,,Hurdle,4yo+,"€5,900",14,Yielding,Turf,hrs_21276017,Added Bonus,11,gelding,Brendan Maurice Walsh,trn_359820,"Doneraile, Co Cork",,Mrs W M Fitzpatrick,own_98736,144,75,105,45,Daniel King,jky_303180,37,8790,34,Veteran mixing hurdles and chases this year to little effect and hard to be confident in,Veteran whose two wins have been in 2m1f Thurles handicap chases; mixing hurdles and chases this year to little effect and hard to be confident in.,"""[]""",13,,"""[\""D\""]""",https://www.rp-assets.com/svg/4/8/6/24684.svg,3710,13.13696548149389,13.52622061482821,13.975330656952906,13.44051413287035,0.117647058823529,0.0407124681933842,7,0.0327868852459016,0,12.670175488153385,0.08,0.05,0,0,7.14,9.16,8,0.062459336369551,6.541666666666667,0.03911112439983605,0.1268944402827424,0,0.03585011533523805,0.2363384670884671,0.022992366924881935
rac_11729003,Wexford,crs_5226,2025-08-29 00:00:00,5:03,2m190y,,Hurdle,4yo+,"€5,900",14,Yielding,Turf,hrs_18323676,Appian Way,9,gelding,Ms M Flynn,trn_101610,"Stradbally, Co Waterford",60.0,Ms M Flynn,own_202576,145,76,99,81,Ms A Power(7),jky_303399,0,809,67,Precious little in recent years and hard to make a case for back hurdling; wants further,Won twice over hurdles in 2022 at 2m4f/2m6f; precious little under both codes in recent years and hard to make a case for back hurdling.,"""[{\""date\"": \""2022-10-07\"", \""horse\"": \""Appian Way\"", \""horse_id\"": \""hrs_18323676\"", \""race\"": \""Saint Patricks Coast Handicap Hurdle\"", \""race_id\"": \""rac_10702211\"", \""course\"": \""Downpatrick\"", \""course_id\"": \""crs_4654\"", \""distance_f\"": \""21.5\"", \""distance_y\"": \""4730\"", \""quote\"": \""I thought I had a battle on my hands but Appian Way picked up really well. He travels and jumps super. It's great he's got the act of winning now because it had been well overdue for him before his last start - Jack Foley, rider\""}]""",12,,"""[]""",https://www.rp-assets.com/svg/4/4/6/50644.svg,3710,13.671158415211424,13.631106460318335,14.511011066755335,12.301330822692032,0.0909090909090909,0.0220082530949106,7,0.0512820512820512,0,14.511011066755335,0,0,0,0,9.09,9.38,0,0,0,0.010155185123612333,0.16082699517218946,0,1.0584265033138889e-05,0.3427371212121212,0.04049856215715408
